model_type,curve,x_value,y_value
hist_gradient_boosting_calibrated,ROC,0.09146341463414634,0.6618705035971223
hist_gradient_boosting_calibrated,ROC,0.0975609756097561,0.6618705035971223
hist_gradient_boosting_calibrated,ROC,0.0975609756097561,0.6834532374100719
hist_gradient_boosting_calibrated,ROC,0.10365853658536585,0.6834532374100719
hist_gradient_boosting_calibrated,ROC,0.10365853658536585,0.697841726618705
hist_gradient_boosting_calibrated,ROC,0.10975609756097561,0.697841726618705
hist_gradient_boosting_calibrated,ROC,0.10975609756097561,0.7266187050359713
hist_gradient_boosting_calibrated,ROC,0.12804878048780488,0.7266187050359713
hist_gradient_boosting_calibrated,ROC,0.12804878048780488,0.7338129496402878
hist_gradient_boosting_calibrated,ROC,0.13414634146341464,0.7338129496402878
hist_gradient_boosting_calibrated,ROC,0.13414634146341464,0.7482014388489209
hist_gradient_boosting_calibrated,ROC,0.1402439024390244,0.7482014388489209
hist_gradient_boosting_calibrated,ROC,0.1402439024390244,0.762589928057554
hist_gradient_boosting_calibrated,ROC,0.1524390243902439,0.762589928057554
hist_gradient_boosting_calibrated,ROC,0.1524390243902439,0.7697841726618705
